elapsed_s,x_m,y_m,x_covariance_m2,y_covariance_m2,yaw_covariance_rad2
420.762177,19.018453831054664,-4.219619389337627,0.5423045343690094,0.0852380065556791,0.0670426586275545
422.426448,18.78197441940036,-4.213534105084268,0.5291300687445896,0.07247419634612505,0.07087159386848609
424.072551,18.51838208573421,-4.214667879252815,0.520830898677783,0.06741721533010568,0.07499884510836077
426.252104,18.311174161970943,-4.199658210728292,0.5348167508340345,0.06483552219625448,0.07795541175734481
429.776375,18.114505875381024,-4.123075414662373,0.49884274933653144,0.07308905518143045,0.08526640253281796
431.436509,17.88987976524159,-4.028378982848661,0.4616071956190859,0.0842464860931456,0.09185750339929645
432.988366,17.702680995232228,-3.9149947987108638,0.40449696551697933,0.09616661275941227,0.09563709877486165
434.542892,17.51924355504952,-3.810521977334524,0.3596584967659895,0.10061761812160301,0.09786521599858178
436.098994,17.324640797901928,-3.7173312233333076,0.335949607237797,0.10555729707471544,0.09489743038698298
437.651342,17.138254221264862,-3.634215695159599,0.307435870236292,0.0981369985317155,0.08264718104224453
439.208432,16.96840576636163,-3.548734888117725,0.30260769248267644,0.10330628662418491,0.08278734595031265
440.759164,16.738830143511713,-3.474825692932145,0.2883403705644301,0.10121216108973007,0.07734505950096336
442.318063,16.528311272918707,-3.4085281544542108,0.2869757469648302,0.09895510206264187,0.07050991840034547
443.867749,16.258679498950716,-3.3311996575154237,0.304843786927292,0.09491896900000567,0.06505918894134481
