t_rel_s,stamp_s,recv_s,latency_ms,gap_since_prev_ms,tx,ty
447.64,1788243177.103714,1788243176.196595,-907.12,96.391,-0.79522,-9.85749
447.755,1788243177.207329,1788243176.311465,-895.864,114.87,-0.79522,-9.85749
447.854,1788243177.310973,1788243176.411023,-899.95,99.558,-0.79522,-9.85749
447.96,1788243177.415721,1788243176.516911,-898.811,105.887,-0.79522,-9.85749
448.062,1788243177.519369,1788243176.618992,-900.377,102.082,-0.79522,-9.85749
448.159,1788243177.62234,1788243176.71616,-906.181,97.167,-0.79522,-9.85749
448.261,1788243177.727004,1788243176.817569,-909.435,101.409,-0.79522,-9.85749
448.372,1788243177.829509,1788243176.92912,-900.39,111.551,-0.82348,-9.70617
448.472,1788243177.933389,1788243177.028798,-904.591,99.679,-0.82348,-9.70617
448.575,1788243178.036937,1788243177.131657,-905.28,102.859,-0.82348,-9.70617
448.682,1788243178.141292,1788243177.238618,-902.675,106.96,-0.82348,-9.70617
448.781,1788243178.244287,1788243177.33778,-906.506,99.163,-0.82348,-9.70617
448.892,1788243178.34816,1788243177.448843,-899.317,111.062,-0.82348,-9.70617
448.989,1788243178.451808,1788243177.545764,-906.044,96.921,-0.82348,-9.70617
449.092,1788243178.555992,1788243177.648457,-907.535,102.693,-0.82348,-9.70617
449.195,1788243178.659309,1788243177.752148,-907.161,103.691,-0.82348,-9.70617
449.3,1788243178.762964,1788243177.856889,-906.075,104.741,-0.82348,-9.70617
449.402,1788243178.866674,1788243177.958499,-908.175,101.61,-0.82348,-9.70617
449.509,1788243178.970268,1788243178.065424,-904.844,106.925,-0.82348,-9.70617
449.613,1788243179.074312,1788243178.170172,-904.14,104.748,-0.82348,-9.70617
449.714,1788243179.177787,1788243178.271085,-906.702,100.913,-0.82348,-9.70617
449.817,1788243179.281424,1788243178.373773,-907.651,102.689,-0.82348,-9.70617
449.922,1788243179.385247,1788243178.478376,-906.871,104.603,-0.82348,-9.70617
450.03,1788243179.488851,1788243178.586435,-902.416,108.059,-0.82348,-9.70617
450.128,1788243179.593117,1788243178.68454,-908.577,98.105,-0.82348,-9.70617
450.237,1788243179.696143,1788243178.793701,-902.442,109.161,-0.92748,-9.33338
450.341,1788243179.799632,1788243178.897361,-902.272,103.659,-0.92748,-9.33338
450.438,1788243179.904416,1788243178.994877,-909.539,97.516,-0.92748,-9.33338
450.542,1788243180.006801,1788243179.099002,-907.799,104.125,-0.92748,-9.33338
450.649,1788243180.110364,1788243179.206106,-904.258,107.104,-0.92748,-9.33338
450.761,1788243180.214227,1788243179.317554,-896.673,111.449,-0.92748,-9.33338
450.853,1788243180.317711,1788243179.410215,-907.496,92.66,-0.92748,-9.33338
450.964,1788243180.421593,1788243179.521239,-900.355,111.024,-0.92748,-9.33338
451.067,1788243180.525073,1788243179.62331,-901.763,102.071,-0.92748,-9.33338
451.17,1788243180.6287,1788243179.726591,-902.109,103.281,-0.92748,-9.33338
451.269,1788243180.732497,1788243179.826133,-906.363,99.542,-0.92748,-9.33338
451.372,1788243180.835934,1788243179.928283,-907.651,102.15,-0.92748,-9.33338
451.476,1788243180.939466,1788243180.033045,-906.421,104.762,-0.92748,-9.33338
451.58,1788243181.042993,1788243180.137185,-905.808,104.139,-0.92748,-9.33338
451.683,1788243181.14757,1788243180.240191,-907.38,103.006,-0.92748,-9.33338
451.788,1788243181.250511,1788243180.344883,-905.628,104.692,-0.92748,-9.33338
451.893,1788243181.354345,1788243180.449782,-904.563,104.899,-0.92748,-9.33338
451.995,1788243181.458038,1788243180.552077,-905.961,102.295,-0.92748,-9.33338
452.097,1788243181.561835,1788243180.653756,-908.079,101.679,-0.92748,-9.33338
452.206,1788243181.66529,1788243180.762517,-902.773,108.761,-1.03606,-8.45859
452.312,1788243181.769034,1788243180.868771,-900.263,106.254,-1.03606,-8.45859
452.409,1788243181.872669,1788243180.965407,-907.263,96.635,-1.03606,-8.45859
452.513,1788243181.976573,1788243181.070056,-906.517,104.649,-1.03606,-8.45859
452.616,1788243182.080087,1788243181.17256,-907.527,102.504,-1.03606,-8.45859
452.72,1788243182.183768,1788243181.276426,-907.342,103.866,-1.03606,-8.45859
452.825,1788243182.2875,1788243181.381576,-905.924,105.15,-1.03606,-8.45859
452.933,1788243182.391104,1788243181.48982,-901.284,108.245,-1.03606,-8.45859
453.034,1788243182.495227,1788243181.590695,-904.532,100.874,-1.03606,-8.45859
453.137,1788243182.598639,1788243181.694246,-904.393,103.551,-1.03606,-8.45859
453.241,1788243182.70207,1788243181.797505,-904.564,103.26,-1.03606,-8.45859
453.341,1788243182.806226,1788243181.8982,-908.026,100.695,-1.03606,-8.45859
453.447,1788243182.909772,1788243182.004255,-905.517,106.055,-1.03606,-8.45859
453.547,1788243183.013425,1788243182.104083,-909.342,99.828,-1.03606,-8.45859
453.655,1788243183.116445,1788243182.211788,-904.657,107.705,-1.03606,-8.45859
453.759,1788243183.219983,1788243182.315673,-904.31,103.885,-1.03606,-8.45859
453.861,1788243183.323725,1788243182.418037,-905.688,102.364,-1.03606,-8.45859
453.964,1788243183.427314,1788243182.5203,-907.013,102.263,-1.03606,-8.45859
454.069,1788243183.53079,1788243182.626112,-904.678,105.812,-1.03606,-8.45859
454.171,1788243183.634255,1788243182.72752,-906.735,101.408,-1.03606,-8.45859
454.279,1788243183.737722,1788243182.836234,-901.488,108.714,-1.01647,-8.40226
454.377,1788243183.841287,1788243182.933586,-907.701,97.352,-1.01647,-8.40226
454.48,1788243183.944805,1788243183.036533,-908.272,102.947,-1.01647,-8.40226
454.585,1788243184.048405,1788243183.14186,-906.545,105.327,-1.01647,-8.40226
454.688,1788243184.152105,1788243183.244687,-907.418,102.827,-1.01647,-8.40226
454.791,1788243184.255771,1788243183.348126,-907.645,103.439,-1.01647,-8.40226
454.895,1788243184.35934,1788243183.451523,-907.817,103.397,-1.01647,-8.40226
455.001,1788243184.463013,1788243183.557458,-905.555,105.936,-1.01647,-8.40226
455.104,1788243184.566247,1788243183.661119,-905.128,103.661,-1.01647,-8.40226
455.207,1788243184.670451,1788243183.763373,-907.079,102.254,-1.01647,-8.40226
455.31,1788243184.774021,1788243183.867249,-906.772,103.876,-1.01647,-8.40226
455.418,1788243184.87769,1788243183.974949,-902.74,107.7,-1.01647,-8.40226
455.524,1788243184.98156,1788243184.08061,-900.951,105.66,-1.01647,-8.40226
455.626,1788243185.085075,1788243184.183052,-902.023,102.442,-1.01647,-8.40226
455.735,1788243185.188434,1788243184.292092,-896.342,109.04,-1.01647,-8.40226
455.829,1788243185.292046,1788243184.385298,-906.748,93.206,-1.01647,-8.40226
455.941,1788243185.395749,1788243184.498201,-897.548,112.903,-1.01647,-8.40226
456.043,1788243185.499533,1788243184.600116,-899.418,101.915,-1.01647,-8.40226
456.155,1788243185.603017,1788243184.711466,-891.551,111.35,-1.01647,-8.40226
456.253,1788243185.706538,1788243184.809383,-897.155,97.917,-1.03257,-8.18585
456.354,1788243185.81016,1788243184.910888,-899.272,101.505,-1.03257,-8.18585
456.461,1788243185.914144,1788243185.018076,-896.067,107.188,-1.03257,-8.18585
456.558,1788243186.017608,1788243185.115126,-902.482,97.05,-1.03257,-8.18585
456.66,1788243186.121328,1788243185.216845,-904.484,101.718,-1.03257,-8.18585
456.77,1788243186.225233,1788243185.326717,-898.516,109.872,-1.03257,-8.18585
456.869,1788243186.328453,1788243185.426041,-902.413,99.324,-1.03257,-8.18585
456.971,1788243186.432264,1788243185.528007,-904.257,101.967,-1.03257,-8.18585
457.079,1788243186.535815,1788243185.635431,-900.384,107.423,-1.03257,-8.18585
457.176,1788243186.639302,1788243185.732346,-906.956,96.915,-1.03257,-8.18585
457.279,1788243186.743101,1788243185.835414,-907.687,103.068,-1.03257,-8.18585
457.383,1788243186.846853,1788243185.940064,-906.788,104.65,-1.03257,-8.18585
457.487,1788243186.950928,1788243186.043611,-907.317,103.547,-1.03257,-8.18585
457.594,1788243187.055033,1788243186.150783,-904.25,107.172,-1.03257,-8.18585
457.696,1788243187.158889,1788243186.252837,-906.051,102.054,-1.03257,-8.18585
457.805,1788243187.26323,1788243186.361647,-901.582,108.81,-1.03257,-8.18585
457.909,1788243187.367105,1788243186.465765,-901.34,104.117,-1.03257,-8.18585
458.012,1788243187.471029,1788243186.569217,-901.812,103.452,-1.03257,-8.18585
458.115,1788243187.575086,1788243186.672107,-902.979,102.89,-1.03257,-8.18585
458.224,1788243187.678869,1788243186.781075,-897.794,108.968,-1.00493,-8.11555
458.325,1788243187.782476,1788243186.882146,-900.33,101.071,-1.00493,-8.11555
458.426,1788243187.88631,1788243186.983084,-903.226,100.937,-1.00493,-8.11555
458.534,1788243187.989973,1788243187.090296,-899.677,107.212,-1.00493,-8.11555
458.634,1788243188.093855,1788243187.190948,-902.907,100.652,-1.00493,-8.11555
458.736,1788243188.197425,1788243187.293279,-904.145,102.331,-0.91393,-8.43302
458.837,1788243188.300962,1788243187.394155,-906.807,100.876,-0.91393,-8.43302
459.008,1788243188.404628,1788243187.56473,-839.898,170.575,-0.91393,-8.43302
459.047,1788243188.50815,1788243187.603678,-904.472,38.948,-0.91393,-8.43302
459.147,1788243188.611922,1788243187.703728,-908.194,100.05,-0.91393,-8.43302
459.253,1788243188.715513,1788243187.809609,-905.904,105.881,-0.91393,-8.43302
459.354,1788243188.819012,1788243187.910834,-908.178,101.224,-0.91393,-8.43302
459.458,1788243188.922021,1788243188.015257,-906.764,104.424,-0.91393,-8.43302
459.561,1788243189.025433,1788243188.118195,-907.238,102.938,-0.91393,-8.43302
459.666,1788243189.1286,1788243188.223099,-905.501,104.903,-0.91393,-8.43302
459.768,1788243189.231882,1788243188.325229,-906.652,102.131,-0.91393,-8.43302
459.872,1788243189.335379,1788243188.428899,-906.48,103.67,-0.91393,-8.43302
459.976,1788243189.438898,1788243188.532577,-906.322,103.678,-0.91393,-8.43302
460.083,1788243189.542524,1788243188.639812,-902.713,107.235,-0.91393,-8.43302
460.184,1788243189.646145,1788243188.740592,-905.554,100.78,-0.91393,-8.43302
460.288,1788243189.749837,1788243188.845147,-904.69,104.555,-0.91393,-8.43302
460.39,1788243189.854659,1788243188.947214,-907.445,102.067,-0.91393,-8.43302
460.492,1788243189.957348,1788243189.048963,-908.385,101.749,-0.91393,-8.43302
460.597,1788243190.061049,1788243189.153594,-907.455,104.631,-0.91393,-8.43302
460.706,1788243190.164532,1788243189.262926,-901.607,109.331,-0.91393,-8.43302
460.803,1788243190.268345,1788243189.359489,-908.856,96.563,-0.91393,-8.43302
460.909,1788243190.371746,1788243189.465633,-906.113,106.144,-0.91393,-8.43302
461.01,1788243190.475676,1788243189.567239,-908.437,101.605,-0.91393,-8.43302
461.117,1788243190.579094,1788243189.674168,-904.926,106.929,-0.81477,-9.17909
461.222,1788243190.68273,1788243189.778291,-904.438,104.124,-0.81477,-9.17909
461.324,1788243190.786408,1788243189.880537,-905.872,102.245,-0.81477,-9.17909
461.43,1788243190.890757,1788243189.986438,-904.32,105.901,-0.81477,-9.17909
461.537,1788243190.993856,1788243190.093518,-900.338,107.08,-0.81477,-9.17909
461.632,1788243191.097596,1788243190.188926,-908.669,95.408,-0.81477,-9.17909
461.737,1788243191.20133,1788243190.293754,-907.577,104.827,-0.81477,-9.17909
461.849,1788243191.304808,1788243190.405622,-899.186,111.869,-0.81477,-9.17909
461.944,1788243191.408198,1788243190.500623,-907.575,95.001,-0.81477,-9.17909
462.046,1788243191.511993,1788243190.603133,-908.86,102.51,-0.81477,-9.17909
462.152,1788243191.615413,1788243190.708501,-906.913,105.367,-0.81477,-9.17909
462.257,1788243191.719279,1788243190.814219,-905.059,105.719,-0.81477,-9.17909
462.36,1788243191.822856,1788243190.916749,-906.107,102.53,-0.81477,-9.17909
462.464,1788243191.927356,1788243191.020604,-906.751,103.855,-0.81477,-9.17909
462.567,1788243192.030273,1788243191.123734,-906.539,103.129,-0.81477,-9.17909
462.675,1788243192.133736,1788243191.231565,-902.171,107.831,-0.81477,-9.17909
462.774,1788243192.237378,1788243191.330297,-907.08,98.733,-0.81477,-9.17909
462.896,1788243192.340414,1788243191.453012,-887.402,122.714,-0.81477,-9.17909
462.983,1788243192.444609,1788243191.539415,-905.194,86.404,-0.81477,-9.17909
463.085,1788243192.548368,1788243191.641378,-906.991,101.962,-0.81477,-9.17909
463.188,1788243192.652393,1788243191.744309,-908.084,102.931,-0.81477,-9.17909
463.296,1788243192.755792,1788243191.852589,-903.203,108.279,-0.66568,-10.05409
463.397,1788243192.859379,1788243191.953533,-905.846,100.944,-0.66568,-10.05409
463.499,1788243192.962984,1788243192.055605,-907.379,102.072,-0.66568,-10.05409
463.603,1788243193.06658,1788243192.16016,-906.42,104.555,-0.66568,-10.05409
463.708,1788243193.170346,1788243192.264611,-905.735,104.451,-0.66568,-10.05409
463.809,1788243193.274399,1788243192.366134,-908.265,101.523,-0.66568,-10.05409
463.916,1788243193.377899,1788243192.473206,-904.693,107.072,-0.66568,-10.05409
464.017,1788243193.481371,1788243192.57391,-907.461,100.703,-0.66568,-10.05409
464.123,1788243193.58487,1788243192.679909,-904.962,105.999,-0.66568,-10.05409
464.226,1788243193.689371,1788243192.782346,-907.025,102.438,-0.66568,-10.05409
464.346,1788243193.792281,1788243192.903199,-889.082,120.852,-0.66568,-10.05409
464.443,1788243193.896242,1788243193.000009,-896.233,96.81,-0.66568,-10.05409
464.536,1788243193.999591,1788243193.092587,-907.004,92.578,-0.66568,-10.05409
464.639,1788243194.103284,1788243193.195619,-907.665,103.032,-0.66568,-10.05409
464.746,1788243194.206817,1788243193.303163,-903.655,107.543,-0.66568,-10.05409
464.853,1788243194.310687,1788243193.409305,-901.382,106.143,-0.66568,-10.05409
464.954,1788243194.414335,1788243193.510705,-903.629,101.4,-0.66568,-10.05409
465.06,1788243194.518033,1788243193.616884,-901.149,106.179,-0.66568,-10.05409
465.164,1788243194.621564,1788243193.720875,-900.689,103.991,-0.66568,-10.05409
465.266,1788243194.72652,1788243193.822458,-904.062,101.583,-0.66568,-10.05409
465.368,1788243194.829897,1788243193.924506,-905.391,102.048,-0.66568,-10.05409
465.472,1788243194.933508,1788243194.029263,-904.245,104.757,-0.59091,-10.24418
465.572,1788243195.037046,1788243194.128647,-908.399,99.384,-0.59091,-10.24418
465.679,1788243195.140463,1788243194.235501,-904.962,106.853,-0.59091,-10.24418
465.78,1788243195.243948,1788243194.336774,-907.174,101.274,-0.59091,-10.24418
465.884,1788243195.347398,1788243194.440456,-906.942,103.681,-0.59091,-10.24418
465.987,1788243195.450796,1788243194.54342,-907.377,102.964,-0.59091,-10.24418
466.092,1788243195.554317,1788243194.649088,-905.229,105.668,-0.59091,-10.24418
466.194,1788243195.657807,1788243194.750816,-906.991,101.729,-0.59091,-10.24418
466.302,1788243195.762473,1788243194.858898,-903.574,108.082,-0.59091,-10.24418
466.402,1788243195.865078,1788243194.959062,-906.016,100.164,-0.59091,-10.24418
466.508,1788243195.968555,1788243195.065001,-903.554,105.938,-0.59091,-10.24418
466.675,1788243196.07205,1788243195.231843,-840.207,166.843,-0.59091,-10.24418
466.721,1788243196.175549,1788243195.277876,-897.673,46.033,-0.59091,-10.24418
466.817,1788243196.278938,1788243195.373731,-905.207,95.855,-0.59091,-10.24418
466.922,1788243196.382813,1788243195.479168,-903.646,105.437,-0.59091,-10.24418
467.066,1788243196.488383,1788243195.622918,-865.466,143.75,-0.59091,-10.24418
467.131,1788243196.5905,1788243195.688191,-902.308,65.274,-0.59091,-10.24418
467.23,1788243196.693579,1788243195.786754,-906.825,98.562,-0.59091,-10.24418
467.405,1788243196.797268,1788243195.961299,-835.968,174.546,-0.59091,-10.24418
467.436,1788243196.901294,1788243195.993059,-908.236,31.76,-0.59091,-10.24418
467.545,1788243197.004246,1788243196.101289,-902.956,108.23,-0.41875,-11.05007
467.644,1788243197.107958,1788243196.201252,-906.705,99.963,-0.41875,-11.05007
467.748,1788243197.21156,1788243196.304771,-906.789,103.519,-0.41875,-11.05007
467.851,1788243197.315236,1788243196.40758,-907.655,102.809,-0.41875,-11.05007
467.956,1788243197.418867,1788243196.512821,-906.046,105.241,-0.41875,-11.05007
468.058,1788243197.522695,1788243196.615165,-907.53,102.344,-0.41875,-11.05007
468.161,1788243197.626303,1788243196.717684,-908.619,102.519,-0.41875,-11.05007
468.267,1788243197.729573,1788243196.823377,-906.196,105.693,-0.41875,-11.05007
468.372,1788243197.833051,1788243196.928521,-904.53,105.143,-0.41875,-11.05007
468.474,1788243197.936785,1788243197.030565,-906.22,102.044,-0.41875,-11.05007
468.576,1788243198.040126,1788243197.133189,-906.937,102.625,-0.41875,-11.05007
468.679,1788243198.143798,1788243197.236045,-907.754,102.855,-0.41875,-11.05007
468.784,1788243198.247479,1788243197.341085,-906.394,105.04,-0.41875,-11.05007
468.901,1788243198.351705,1788243197.458034,-893.672,116.949,-0.41875,-11.05007
468.995,1788243198.454894,1788243197.551323,-903.571,93.289,-0.41875,-11.05007
469.093,1788243198.558567,1788243197.650093,-908.474,98.771,-0.41875,-11.05007
469.198,1788243198.662077,1788243197.754596,-907.481,104.503,-0.41875,-11.05007
469.301,1788243198.765923,1788243197.857783,-908.14,103.187,-0.41875,-11.05007
469.407,1788243198.869474,1788243197.963796,-905.678,106.013,-0.41875,-11.05007
469.51,1788243198.972874,1788243198.067251,-905.622,103.456,-0.41875,-11.05007
469.618,1788243199.076924,1788243198.174916,-902.008,107.665,-0.38604,-11.03452
469.721,1788243199.180346,1788243198.277746,-902.599,102.83,-0.38604,-11.03452
469.819,1788243199.284131,1788243198.376079,-908.052,98.332,-0.38604,-11.03452
469.932,1788243199.387686,1788243198.48873,-898.956,112.651,-0.38604,-11.03452
470.034,1788243199.491569,1788243198.591161,-900.408,102.432,-0.38604,-11.03452
470.131,1788243199.595607,1788243198.6876,-908.007,96.439,-0.38604,-11.03452
470.234,1788243199.699087,1788243198.791144,-907.942,103.544,-0.38604,-11.03452
470.337,1788243199.80264,1788243198.893737,-908.904,102.592,-0.38604,-11.03452
470.442,1788243199.906308,1788243198.99907,-907.239,105.333,-0.38604,-11.03452
470.548,1788243200.00992,1788243199.104908,-905.012,105.838,-0.38604,-11.03452
470.649,1788243200.113557,1788243199.206143,-907.414,101.235,-0.38604,-11.03452
470.752,1788243200.217076,1788243199.309008,-908.068,102.865,-0.38604,-11.03452
470.859,1788243200.320648,1788243199.415654,-904.994,106.646,-0.38604,-11.03452
470.962,1788243200.424418,1788243199.519247,-905.171,103.593,-0.38604,-11.03452
471.068,1788243200.5281,1788243199.62458,-903.52,105.333,-0.38604,-11.03452
471.168,1788243200.632461,1788243199.724964,-907.498,100.384,-0.38604,-11.03452
